status,pdf_path,match_mode,matched_hwp_count,size,pypdf_ok,pypdf_pages,fitz_ok,fitz_pages,matched_hwp_paths,errors
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2015년도_제3차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,156442,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2015학년도\제3차 모의시험\2. 형사법\._2. 2015년도 제3차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2015년도_제3차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,202492,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2015학년도\제3차 모의시험\2. 형사법\._2. 2015년도 제3차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2015년도_제3차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,714120,True,54,True,54,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2015학년도\제3차 모의시험\2. 형사법\._3._2015년도_제3차_변호사시험_모의시험_형사법_기록형_문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2015년도_제3차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,201044,True,6,True,6,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2015학년도\제3차 모의시험\2. 형사법\._3._2015년도_제3차_변호사시험_모의시험_형사법_기록형_채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2016년도_제1차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,508688,True,11,True,11,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제1차 모의시험\2. 형사법\._1. 2016년도 제1차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2016년도_제1차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,155855,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제1차 모의시험\2. 형사법\._2. 2016년도 제1차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2016년도_제1차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,177905,True,5,True,5,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제1차 모의시험\2. 형사법\._2. 2016년도 제1차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2016년도_제1차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,567699,True,53,True,53,H:\내 드라이브\5.기타\_trash\2026-02-18\루트메타\._3. 2016년도 제1차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2016년도_제2차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,461179,True,12,True,12,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제2차 모의시험\2. 형사법\._1. 2016년도 제2차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2016년도_제2차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,158754,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제2차 모의시험\2. 형사법\._2. 2016년도 제2차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2016년도_제2차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,198742,True,11,True,11,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제2차 모의시험\2. 형사법\._2. 2016년도 제2차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2016년도_제2차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,725262,True,52,True,52,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제2차 모의시험\2. 형사법\._3. 2016년도 제2차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2016년도_제2차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,159837,True,7,True,7,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제2차 모의시험\2. 형사법\._3. 2016년도 제2차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2016년도_제3차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,457486,True,12,True,12,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제3차 모의시험\2. 형사법\._1. 2016년도 제3차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2016년도_제3차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,158041,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제3차 모의시험\2. 형사법\._2. 2016년도 제3차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2016년도_제3차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,245857,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제3차 모의시험\2. 형사법\._2. 2016년도 제3차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2016년도_제3차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,691120,True,51,True,51,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2016학년도\제3차 모의시험\2. 형사법\._3. 2016년도 제3차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2017년도_제1차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,639242,True,54,True,54,H:\내 드라이브\5.기타\_trash\빈폴더\2. 형사법_20260218_005734\._3. 2017년도 제1차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2017년도_제1차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,158322,True,8,True,8,H:\내 드라이브\5.기타\_trash\빈폴더\2. 형사법_20260218_005734\._3. 2017년도 제1차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2017년도_제2차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,466289,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2017학년도\제2차 모의시험\2. 형사법\._1. 2017년도 제2차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2017년도_제2차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32165,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2017학년도\제2차 모의시험\2. 형사법\._1. 2017년도 제2차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2017년도_제2차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,184567,True,4,True,4,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2017학년도\제2차 모의시험\2. 형사법\._2. 2017년도 제2차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2017년도_제2차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,277323,True,19,True,19,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2017학년도\제2차 모의시험\2. 형사법\._2. 2017년도 제2차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2017년도_제2차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,665469,True,49,True,49,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2017학년도\제2차 모의시험\2. 형사법\._3. 2017년도 제2차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2017년도_제2차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,179692,True,8,True,8,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2017학년도\제2차 모의시험\2. 형사법\._3. 2017년도 제2차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2017년도_제3차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,289243,True,14,True,14,H:\내 드라이브\5.기타\_trash\빈폴더\2. 형사법_20260218_005734\2. 형사법\._2. 2017년도 제3차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2018년도_제1차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,436029,True,12,True,12,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제1차 모의시험\2. 형사법\._1. 2018년도 제1차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2018년도_제1차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32370,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제1차 모의시험\2. 형사법\._1. 2018년도 제1차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2018년도_제1차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,162917,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제1차 모의시험\2. 형사법\._2. 2018년도 제1차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2018년도_제1차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,198210,True,11,True,11,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제1차 모의시험\2. 형사법\._2. 2018년도 제1차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2018년도_제1차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,527223,True,52,True,52,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제1차 모의시험\2. 형사법\._3. 2018년도 제1차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2018년도_제1차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,154499,True,8,True,8,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제1차 모의시험\2. 형사법\._3. 2018년도 제1차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2018년도_제2차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,466107,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제2차 모의시험\2. 형사법\._1. 2018년도 제2차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2018년도_제2차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32280,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제2차 모의시험\2. 형사법\._1. 2018년도 제2차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2018년도_제2차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,157063,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제2차 모의시험\2. 형사법\._2. 2018년도 제2차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2018년도_제2차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,229947,True,16,True,16,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제2차 모의시험\2. 형사법\._2. 2018년도 제2차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2018년도_제2차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,525374,True,52,True,52,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제2차 모의시험\2. 형사법\._3. 2018년도 제2차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2018년도_제2차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,169378,True,7,True,7,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제2차 모의시험\2. 형사법\._3. 2018년도 제2차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2018년도_제3차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,466542,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제3차 모의시험\2. 형사법\._1. 2018년도 제3차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2018년도_제3차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32685,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제3차 모의시험\2. 형사법\._1. 2018년도 제3차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2018년도_제3차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,162176,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제3차 모의시험\2. 형사법\._2. 2018년도 제3차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2018년도_제3차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,189280,True,12,True,12,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제3차 모의시험\2. 형사법\._2. 2018년도 제3차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2018년도_제3차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,751782,True,51,True,51,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제3차 모의시험\2. 형사법\._3. 2018년도 제3차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2018년도_제3차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,194036,True,6,True,6,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2018학년도\제3차 모의시험\2. 형사법\._3. 2018년도 제3차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2019년도_제1차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,469205,True,13,True,13,H:\내 드라이브\5.기타\_trash\2026-02-18\루트메타\._1. 2019년도 제1차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2019년도_제1차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32208,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제1차 모의시험\2. 형사법\._1. 2019년도 제1차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2019년도_제1차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,170245,True,4,True,4,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제1차 모의시험\2. 형사법\._2. 2019년도 제1차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2019년도_제1차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,205410,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제1차 모의시험\2. 형사법\._2. 2019년도 제1차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2019년도_제1차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,603235,True,52,True,52,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제1차 모의시험\2. 형사법\._3. 2019년도 제1차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2019년도_제1차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,180852,True,8,True,8,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제1차 모의시험\2. 형사법\._3. 2019년도 제1차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2019년도_제2차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,480135,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제2차 모의시험\2. 형사법\._1. 2019년도 제2차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2019년도_제2차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32197,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제2차 모의시험\2. 형사법\._1. 2019년도 제2차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2019년도_제2차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,168204,True,5,True,5,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제2차 모의시험\2. 형사법\._2. 2019년도 제2차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2019년도_제2차_변호사시험_모의시험_형사법_사례형_채점기준표.pdf,loose,1,176048,True,9,True,9,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제2차 모의시험\2. 형사법\._2. 2019년도 제2차 변호사시험 모의시험 형사법 사례형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2019년도_제2차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,605509,True,52,True,52,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제2차 모의시험\2. 형사법\._3. 2019년도 제2차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2019년도_제2차_변호사시험_모의시험_형사법_기록형_채점기준표.pdf,loose,1,255452,True,12,True,12,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제2차 모의시험\2. 형사법\._3. 2019년도 제2차 변호사시험 모의시험 형사법 기록형 채점기준표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2019년도_제3차_변호사시험_모의시험_형사법_선택형_문제.pdf,loose,1,456752,True,13,True,13,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제3차 모의시험\2. 형사법\._1. 2019년도 제3차 변호사시험 모의시험 형사법 선택형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\1._2019년도_제3차_변호사시험_모의시험_형사법_선택형_정답표.pdf,loose,1,32621,True,1,True,1,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제3차 모의시험\2. 형사법\._1. 2019년도 제3차 변호사시험 모의시험 형사법 선택형 정답표.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\2._2019년도_제3차_변호사시험_모의시험_형사법_사례형_문제.pdf,loose,1,152791,True,3,True,3,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제3차 모의시험\2. 형사법\._2. 2019년도 제3차 변호사시험 모의시험 형사법 사례형 문제.hwp,
ok,H:\내 드라이브\2.형사\기출\변호사시험\기출\모의고사\3._2019년도_제3차_변호사시험_모의시험_형사법_기록형_문제.pdf,loose,1,613233,True,51,True,51,H:\내 드라이브\5.기타\_trash\빈폴더\변호사시험\모의고사\변시_모의고사_아카이브\2019학년도\제3차 모의시험\2. 형사법\._3. 2019년도 제3차 변호사시험 모의시험 형사법 기록형 문제.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_내신_서보학_기타__형법의_기초이론_1_서보학_기말고사_템플릿.pdf,exact,1,301644,True,26,True,26,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_내신_서보학_기타__형법의_기초이론_1_서보학_기말고사_템플릿.hwp,
broken,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_내신_서보학_기타__형법의_기초이론_1_서보학_중간고사_템플릿.pdf,exact,1,0,False,,False,,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_내신_서보학_기타__형법의_기초이론_1_서보학_중간고사_템플릿.hwp,size=0 | pypdf:EmptyFileError:Cannot read an empty file | fitz:EmptyFileError:Cannot open empty file: filename='H:\\내 드라이브\\2.형사\\진행중\\서보학_형법1\\형사_보관_내신_서보학_기타__형법의_기초이론_1_서보학_중간고사_템플릿.pdf'.
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_기타__형1_서보학_중간_정리본_김혜선.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_기타__형1_서보학_중간_정리본_김혜선.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_기타__형법의_기초이론_1_서보학_기말고사_템플릿.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_기타__형법의_기초이론_1_서보학_기말고사_템플릿.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_기타__형법의_기초이론_1_서보학_중간_정리본_김혜선.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_기타__형법의_기초이론_1_서보학_중간_정리본_김혜선.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_기타__형법의_기초이론_1_서보학_중간고사_템플릿.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_기타__형법의_기초이론_1_서보학_중간고사_템플릿.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_모의답안__형1_서보학_중간_모의답안_2017_김혜선.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_모의답안__형1_서보학_중간_모의답안_2017_김혜선.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_모의답안__형1_서보학_중간_모의답안_2023_김혜선.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_모의답안__형1_서보학_중간_모의답안_2023_김혜선.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_모의답안__형법의_기초이론_1_서보학_중간_모의답안_2017_김혜선.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_모의답안__형법의_기초이론_1_서보학_중간_모의답안_2017_김혜선.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_모의답안__형법의_기초이론_1_서보학_중간_모의답안_2023_김혜선.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_모의답안__형법의_기초이론_1_서보학_중간_모의답안_2023_김혜선.hwp,
ok,H:\내 드라이브\2.형사\진행중\서보학_형법1\형사_보관_서보학_형법_사례__형1_서보학_중간고사_연습용사례.pdf,exact,1,35804,True,1,True,1,H:\내 드라이브\_원본보관\hwp_전체\형사_보관_서보학_형법_사례__형1_서보학_중간고사_연습용사례.hwp,
